route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
1,ASP23GEN-1091-Weekday-00_000650_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_002550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_004550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_006550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_007450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_008550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_009450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_010550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_011450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_012550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_013450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_014550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_015450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_016550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_017450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_018550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_019450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_020550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_021450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_022550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_023450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_024550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_025450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_026550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_027450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_028250_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_029450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_029750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_030900_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_031450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_031700_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_032500_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_033300_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_033450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_034100_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_034850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_034900_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_035700_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_036150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_036500_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_037150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_037300_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_038100_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_038150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_038900_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_039150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_039500_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_039850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_040250_1..S04R,Weekday,South Ferry,1,1..S04R
1,ASP23GEN-1091-Weekday-00_040600_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_040650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_041250_1..S04R,Weekday,South Ferry,1,1..S04R
1,ASP23GEN-1091-Weekday-00_041450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_041550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_042200_1..S04R,Weekday,South Ferry,1,1..S04R
1,ASP23GEN-1091-Weekday-00_042250_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_042550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_043050_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_043200_1..S04R,Weekday,South Ferry,1,1..S04R
1,ASP23GEN-1091-Weekday-00_043450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_043850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_043850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_044300_1..S04R,Weekday,South Ferry,1,1..S04R
1,ASP23GEN-1091-Weekday-00_044500_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_044650_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_044850_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_045250_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_045400_1..S04R,Weekday,South Ferry,1,1..S04R
1,ASP23GEN-1091-Weekday-00_045700_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_045850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_046100_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_046450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_046650_1..S04R,Weekday,South Ferry,1,1..S04R
1,ASP23GEN-1091-Weekday-00_046800_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_047050_1..N12R,Weekday,137 St-City College,0,1..N12R
1,ASP23GEN-1091-Weekday-00_047200_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_047550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_047600_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_048050_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_048150_1..S04R,Weekday,South Ferry,1,1..S04R
1,ASP23GEN-1091-Weekday-00_048200_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_048550_1..N12R,Weekday,137 St-City College,0,1..N12R
1,ASP23GEN-1091-Weekday-00_048600_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_049050_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_049100_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_049400_1..S12R,Weekday,South Ferry,1,1..S12R
1,ASP23GEN-1091-Weekday-00_049450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_049550_1..S04R,Weekday,South Ferry,1,1..S04R
1,ASP23GEN-1091-Weekday-00_049800_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_049850_1..N12R,Weekday,137 St-City College,0,1..N12R
1,ASP23GEN-1091-Weekday-00_050250_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_050400_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_050550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_050900_1..S12R,Weekday,South Ferry,1,1..S12R
1,ASP23GEN-1091-Weekday-00_050950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_050950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_051350_1..N12R,Weekday,137 St-City College,0,1..N12R
1,ASP23GEN-1091-Weekday-00_051600_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_051750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_052150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_052200_1..S12R,Weekday,South Ferry,1,1..S12R
1,ASP23GEN-1091-Weekday-00_052250_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_052550_1..N13R,Weekday,215 St,0,1..N13R
1,ASP23GEN-1091-Weekday-00_052850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_053050_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_053150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_053350_1..S12R,Weekday,South Ferry,1,1..S12R
1,ASP23GEN-1091-Weekday-00_053450_1..N13R,Weekday,215 St,0,1..N13R
1,ASP23GEN-1091-Weekday-00_053700_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_053850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_054150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_054450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_054600_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_054650_1..S12R,Weekday,South Ferry,1,1..S12R
1,ASP23GEN-1091-Weekday-00_054750_1..N13R,Weekday,215 St,0,1..N13R
1,ASP23GEN-1091-Weekday-00_055050_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_055300_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_055350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_055650_1..N13R,Weekday,215 St,0,1..N13R
1,ASP23GEN-1091-Weekday-00_055800_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_055950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_056100_1..S12R,Weekday,South Ferry,1,1..S12R
1,ASP23GEN-1091-Weekday-00_056350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_056400_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_056700_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_056900_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_057150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_057450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_057500_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_057850_1..N13R,Weekday,215 St,0,1..N13R
1,ASP23GEN-1091-Weekday-00_057950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_058250_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_058450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_058700_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_058950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_059150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_059450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_059600_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_059750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_060100_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_060450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_060550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_060950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_061050_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_061450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_061600_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_061950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_062150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_062450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_062700_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_062950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_063250_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_063450_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_063850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_064050_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_064350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_064550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_064850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_065050_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_065350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_065550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_065850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_066150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_066350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_066750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_066850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_067350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_067350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_067850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_067950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_068350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_068550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_068850_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_069150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_069450_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_069750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_069950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_070350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_070550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_070950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_071150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_071550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_071750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_072150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_072350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_072750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_072950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_073350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_073550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_073950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_074150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_074550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_074750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_075150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_075350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_075750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_075950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_076350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_076550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_076950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_077150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_077550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_077750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_078150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_078350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_078750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_078950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_079350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_079550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_079950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_080150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_080550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_080750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_081150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_081350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_081750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_081950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_082350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_082550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_082950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_083150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_083550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_083750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_084150_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_084350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_084750_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_084950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_085350_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_085550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_085950_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_086150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_086550_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_086750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_087100_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_087350_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_087600_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_087950_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_088200_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_088550_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_088800_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_089150_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_089400_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_089750_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_089900_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_090300_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_090400_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_090900_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_090900_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_091400_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_091500_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_091900_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_092100_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_092400_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_092700_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_092900_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_093200_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_093400_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_093700_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_093900_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_094200_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_094400_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_094700_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_094900_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_095200_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_095400_1..S04R,Weekday,South Ferry,1,1..S04R
1,ASP23GEN-1091-Weekday-00_095600_1..N03R,Weekday,Van Cortlandt Park-242 St,0,1..N03R
1,ASP23GEN-1091-Weekday-00_095650_1..S03R,Weekday,South Ferry,1,1..S03R
1,ASP23GEN-1091-Weekday-00_096100_1..S03R,Weekday,South Ferry,1,1..S03R
